host_response_rate,host_acceptance_rate,latitude,longitude,bedrooms,beds,minimum_nights,accommodates,price,review_scores_rating,number_of_reviews
100,100,49.2743,-123.15123,2,2,2,4,179,96,5
82,96,49.27824,-123.10885,1,1,1,5,123,100,2
100,100,49.27551,-123.10783,1,1,1,4,159,100,9
100,100,49.28062,-123.10814,3,3,1,6,173,100,2
100,92,49.24059,-123.08369,2,2,3,4,153,100,2
100,100,49.27884,-123.1074,1,2,1,3,140,100,1
NA,NA,49.27721,-123.04086,2,3,3,4,195,96,5
NA,100,49.27836,-123.08716,2,2,3,4,200,99,22
NA,NA,49.27345,-123.07031,2,2,7,4,210,98,12
NA,NA,49.28375,-123.10383,1,1,14,2,225,98,68
100,75,49.26293,-123.17143,2,4,2,7,250,100,11
100,NA,49.27634,-123.11825,2,1,30,2,237,97,44
90,94,49.28211,-123.10453,2,2,3,4,206,97,74
95,50,49.28241,-123.10381,1,1,1,3,347,97,137
72,32,49.28052,-123.12691,2,2,1,4,344,80,1
99,85,49.27741,-123.12292,1,1,30,4,299,100,3
100,91,49.27999,-123.1075,3,2,2,6,550,99,41
99,85,49.27918,-123.12187,2,3,30,6,350,91,7
NA,100,49.27073,-123.16325,2,3,7,5,275,95,32
NA,NA,49.23569,-123.10987,2,2,1,4,219,87,7
100,89,49.28028,-123.10737,3,4,29,8,278,94,285
67,75,49.26008,-123.15989,4,7,5,8,560,97,36
100,NA,49.28361,-123.11536,1,1,30,4,287,100,3
NA,NA,49.26889,-123.18543,3,4,30,6,184,98,38
100,100,49.26964,-123.11064,2,4,30,6,450,98,8
100,78,49.26732,-123.06827,3,3,7,6,399,97,42
100,75,49.27383,-123.15362,2,3,5,5,450,98,73
100,100,49.28167,-123.10984,2,2,90,3,250,100,4
90,100,49.28954,-123.13711,2,2,30,4,187,97,50
100,NA,49.26057,-123.15881,4,4,5,8,575,98,27
100,100,49.26411,-123.06803,3,3,30,6,189,93,49
NA,NA,49.23573,-123.10819,2,2,1,4,219,89,7
100,100,49.28514,-123.12275,2,4,30,6,300,97,36
NA,100,49.23792,-123.18224,4,4,10,8,525,100,18
100,NA,49.24285,-123.18636,2,1,30,4,204,80,1
100,NA,49.27449,-123.11679,1,3,30,3,187,93,9
100,63,49.27512,-123.15131,2,2,30,4,493,99,90
100,100,49.26536,-123.09943,1,1,3,2,250,99,69
86,85,49.23857,-123.18641,4,5,7,8,500,95,8
NA,NA,49.26338,-123.18966,2,2,7,3,225,97,6
100,80,49.27914,-123.12016,2,2,30,4,300,99,19
99,85,49.27899,-123.12156,2,3,30,6,499,80,2
NA,NA,49.27963,-123.10874,2,6,2,4,220,97,113
NA,NA,49.28455,-123.14071,1,1,3,2,195,100,77
100,100,49.26488,-123.15529,2,2,2,4,222,90,76
NA,NA,49.26215,-123.1803,4,5,5,6,560,100,5
100,NA,49.27523,-123.1524,2,2,7,3,188,90,10
70,100,49.26867,-123.16656,3,3,1,6,299,96,35
73,25,49.26665,-123.06936,2,2,1,5,199,92,62
100,NA,49.27656,-123.11813,2,2,30,4,466,88,12
100,46,49.26013,-123.1891,2,4,2,6,200,93,148
NA,0,49.25725,-123.08369,3,4,4,9,199,97,63
100,100,49.26554,-123.14631,3,0,2,6,202,96,41
NA,NA,49.26562,-123.16259,1,1,30,2,199,100,5
100,88,49.25886,-123.10898,2,3,2,4,208,99,160
100,88,49.25869,-123.10753,1,1,2,2,199,100,36
100,75,49.27315,-123.16093,4,4,4,8,500,99,32
100,NA,49.28046,-123.10232,2,2,30,4,330,99,89
100,71,49.27141,-123.1008,2,2,30,4,187,95,4
100,20,49.26149,-123.18459,2,3,31,6,275,99,30
NA,100,49.27444,-123.13221,2,2,4,4,275,99,95
100,100,49.27147,-123.12661,2,2,30,4,325,100,16
100,100,49.27315,-123.06846,3,4,3,6,425,97,19
86,50,49.25965,-123.20512,2,3,4,6,282,98,105
NA,NA,49.28165,-123.12841,1,1,2,2,NA,99,73
100,86,49.28337,-123.11659,1,0,30,2,225,96,9
100,89,49.27549,-123.06406,2,0,2,4,185,99,189
100,NA,49.27016,-123.17693,3,3,5,5,600,99,19
100,88,49.27453,-123.12461,2,2,30,4,424,98,12
100,98,49.24036,-123.18393,3,4,30,8,250,100,85
NA,NA,49.27572,-123.06039,3,3,2,8,263,94,20
75,0,49.26442,-123.19224,4,4,3,8,550,100,33
100,60,49.24506,-123.09533,3,4,30,8,529,99,26
NA,NA,49.26774,-123.1611,1,1,30,2,249,100,9
0,NA,49.26649,-123.12179,2,3,30,6,188,92,6
NA,NA,49.27809,-123.12919,2,2,60,3,196,93,14
100,100,49.26329,-123.09956,1,2,3,4,299,100,43
100,NA,49.27912,-123.12066,2,2,30,4,350,97,37
100,100,49.26071,-123.09265,5,5,3,10,650,97,56
100,89,49.27729,-123.11603,2,3,1,6,249,94,29
100,86,49.26829,-123.11354,2,2,90,4,275,100,5
NA,0,49.26629,-123.18524,3,3,5,6,500,90,6
100,100,49.27183,-123.15549,2,2,30,3,210,85,20
90,62,49.26514,-123.16635,3,3,3,6,395,100,36
100,100,49.27563,-123.08911,2,2,30,6,349,98,37
100,70,49.22013,-123.09624,5,9,1,16,320,89,243
100,100,49.26686,-123.09706,1,0,7,2,195,91,19
NA,100,49.26405,-123.18769,2,3,30,6,200,99,52
100,86,49.2524,-123.10314,4,6,3,10,291,97,65
100,97,49.28185,-123.10456,1,1,1,2,192,99,528
NA,NA,49.27576,-123.06508,3,4,3,7,225,92,16
NA,NA,49.28062,-123.10494,1,1,2,2,200,97,7
100,80,49.26559,-123.14014,1,1,2,4,376,96,45
100,50,49.24672,-123.09614,3,4,7,5,350,100,14
NA,NA,49.23191,-123.09369,2,2,4,4,250,100,9
100,100,49.27805,-123.12536,2,2,30,4,500,85,21
100,100,49.2756,-123.11176,2,2,30,4,295,96,11
NA,NA,49.2688,-123.18376,3,3,5,5,225,80,1
100,100,49.2732,-123.12485,2,2,30,4,245,98,91
100,88,49.27237,-123.18102,2,3,3,2,300,100,32
NA,NA,49.26029,-123.17737,5,6,3,11,625,98,8
100,64,49.27207,-123.15573,2,2,60,2,199,94,35
NA,NA,49.27047,-123.10158,1,2,31,2,250,99,40
NA,NA,49.24794,-123.08124,4,4,4,6,225,90,2
NA,NA,49.26023,-123.09239,3,3,2,6,475,99,29
NA,NA,49.24738,-123.10184,4,4,4,6,400,98,8
NA,NA,49.25357,-123.09021,2,2,1,4,185,100,2
NA,NA,49.27782,-123.12991,1,1,2,2,215,97,41
100,100,49.28301,-123.12357,2,3,30,6,196,99,60
NA,NA,49.26545,-123.14055,1,1,3,2,250,97,23
100,75,49.27095,-123.17749,1,1,5,2,250,100,48
NA,NA,49.25747,-123.07134,3,3,5,6,200,92,18
NA,NA,49.26823,-123.16443,3,4,7,6,350,84,11
100,91,49.27779,-123.08743,3,3,30,6,314,99,124
100,79,49.24626,-123.09144,5,7,3,11,750,98,18
100,94,49.26907,-123.17436,3,3,3,6,425,100,85
90,73,49.27922,-123.12049,2,3,2,4,250,94,139
NA,NA,49.26113,-123.07866,3,3,3,6,250,100,1
100,96,49.26045,-123.16306,2,2,30,4,195,90,30
100,96,49.28021,-123.06581,2,2,30,6,189,99,14
100,89,49.28256,-123.12658,2,2,30,4,279,97,29
100,100,49.24887,-123.18715,3,4,3,6,400,98,73
NA,NA,49.28188,-123.10724,1,2,2,3,185,93,9
100,71,49.25859,-123.07775,3,4,5,6,275,99,25
100,100,49.2673,-123.15818,3,3,7,6,225,98,116
87,43,49.28374,-123.10238,2,2,2,4,313,97,171
NA,NA,49.24931,-123.09618,4,3,4,6,209,97,14
100,86,49.25061,-123.11302,3,4,30,6,199,100,9
NA,NA,49.27894,-123.10754,1,1,30,2,200,96,27
100,NA,49.23444,-123.1012,2,3,30,4,189,98,102
100,100,49.27555,-123.03998,2,3,2,5,229,96,19
100,92,49.27781,-123.12976,1,1,1,2,200,99,158
100,67,49.2505,-123.10522,3,4,3,8,199,100,1
50,100,49.2551,-123.18658,2,3,1,6,220,96,181
100,96,49.26029,-123.16521,3,3,30,6,900,97,27
100,70,49.28378,-123.10877,2,2,120,3,350,100,5
100,100,49.27216,-123.20664,5,7,5,10,251,100,1
100,89,49.26597,-123.11689,4,4,30,7,339,99,61
NA,NA,49.26077,-123.18099,1,1,3,2,650,93,6
100,98,49.28822,-123.12449,1,1,1,2,191,94,187
83,0,49.27181,-123.12486,3,3,60,6,299,99,16
100,89,49.25018,-123.10531,3,3,30,8,189,98,28
100,96,49.28087,-123.12677,2,2,30,4,231,93,11
NA,NA,49.28801,-123.12491,2,2,30,4,500,100,8
100,67,49.25618,-123.19529,1,1,2,2,200,96,58
NA,NA,49.24045,-123.18864,5,6,180,8,282,95,8
NA,NA,49.21684,-123.07936,2,2,300,4,186,98,18
100,NA,49.24524,-123.07961,2,3,3,4,249,98,20
NA,100,49.27238,-123.06842,3,3,2,5,245,100,9
100,68,49.26716,-123.09803,1,1,3,2,206,96,58
NA,NA,49.28016,-123.11825,2,2,60,4,537,99,40
NA,95,49.26219,-123.17864,2,2,1,6,301,100,237
100,100,49.25175,-123.11925,1,2,30,4,270,100,15
100,86,49.28023,-123.1186,2,3,30,7,290,100,19
100,91,49.2587,-123.08003,3,3,2,6,225,97,178
NA,NA,49.2846,-123.05764,2,3,1,4,219,92,18
100,75,49.26858,-123.16151,2,2,3,4,325,100,78
100,87,49.2745,-123.1491,2,3,2,4,250,93,30
100,63,49.25072,-123.11681,4,6,5,10,400,97,45
100,96,49.2878,-123.12423,3,3,30,6,225,98,9
100,100,49.26793,-123.16231,2,2,5,4,325,100,37
NA,NA,49.27737,-123.12369,2,3,3,3,252,97,76
100,75,49.28292,-123.12441,1,1,30,2,250,97,100
NA,NA,49.23775,-123.11017,2,2,1,4,220,70,2
100,89,49.28077,-123.0979,1,1,30,2,196,96,75
100,67,49.27476,-123.12499,1,1,30,2,300,97,37
NA,100,49.26354,-123.06008,3,4,4,5,206,97,46
NA,0,49.23535,-123.1017,3,4,2,6,258,99,28
67,17,49.23944,-123.07737,3,4,4,6,495,100,15
100,92,49.23653,-123.07922,3,3,7,7,274,98,74
NA,NA,49.25306,-123.07141,3,6,2,10,375,100,66
100,90,49.27045,-123.14534,2,2,2,6,250,99,185
95,100,49.25916,-123.10921,2,3,30,4,299,88,53
NA,NA,49.24558,-123.10589,3,8,3,6,310,100,4
100,100,49.26678,-123.18156,3,3,30,6,395,96,43
NA,0,49.27772,-123.06646,2,2,3,4,185,98,23
NA,NA,49.25158,-123.07801,3,4,5,7,249,96,15
100,50,49.2635,-123.08629,2,3,30,6,338,98,92
71,47,49.27078,-123.06946,3,4,2,6,245,100,2
100,100,49.24582,-123.11826,1,2,2,6,193,94,73
100,25,49.26504,-123.18525,3,3,4,4,357,100,14
100,81,49.26419,-123.07647,3,3,2,7,406,96,50
NA,NA,49.27953,-123.12046,1,1,30,2,239,97,34
NA,NA,49.2621,-123.18197,3,4,5,6,250,98,8
100,100,49.26986,-123.14874,2,2,30,4,199,97,35
NA,NA,49.23581,-123.10871,3,4,1,8,250,87,3
100,100,49.25546,-123.12465,2,3,3,6,350,98,30
NA,NA,49.28031,-123.12435,2,3,7,5,300,98,9
100,100,49.25767,-123.1491,2,2,30,4,256,94,43
NA,100,49.26344,-123.13135,1,2,1,3,185,92,84
100,100,49.28823,-123.14223,1,1,3,2,300,100,52
100,100,49.28046,-123.12091,2,2,30,4,224,100,78
NA,NA,49.25462,-123.11103,3,4,2,6,236,96,50
100,86,49.27738,-123.07444,3,6,30,7,216,100,3
100,100,49.26577,-123.06892,2,3,1,6,193,100,236
100,100,49.25703,-123.15105,3,3,30,6,395,97,45
NA,NA,49.26694,-123.16971,2,3,5,4,250,96,9
NA,NA,49.27188,-123.07267,1,1,3,4,225,98,12
NA,NA,49.24118,-123.09683,3,5,3,7,300,100,7
100,100,49.2602,-123.21289,5,6,5,8,975,99,16
NA,90,49.2814,-123.10845,3,4,5,7,264,97,140
75,100,49.27275,-123.15295,1,2,1,2,225,95,12
NA,NA,49.2776,-123.06675,2,2,5,5,395,100,6
NA,100,49.26387,-123.18203,2,2,2,5,248,88,46
100,100,49.2236,-123.1589,4,5,2,10,348,96,91
100,94,49.28118,-123.12537,1,2,30,4,229,99,186
NA,NA,49.22801,-123.19539,3,4,2,6,270,95,12
100,100,49.27285,-123.12343,3,3,30,6,231,99,57
100,100,49.22333,-123.15761,2,2,2,5,265,97,55
NA,NA,49.27751,-123.13336,3,3,3,6,285,100,24
100,89,49.26066,-123.11585,2,2,30,4,250,99,23
100,89,49.26488,-123.12248,3,3,30,5,246,97,34
90,100,49.28378,-123.11988,2,2,30,4,198,94,23
90,93,49.28389,-123.10265,1,1,5,3,219,95,118
80,63,49.28,-123.12305,1,1,2,3,400,100,10
NA,0,49.25421,-123.09876,3,3,3,7,450,98,9
100,NA,49.27818,-123.12152,1,1,31,2,250,100,1
100,100,49.26702,-123.16867,2,2,2,4,200,91,94
NA,NA,49.25852,-123.10447,3,4,2,6,400,100,1
100,95,49.27882,-123.11099,2,3,6,5,335,97,113
NA,NA,49.25155,-123.0623,2,2,3,4,238,100,1
100,0,49.2802,-123.06112,1,0,2,4,200,97,21
100,100,49.25915,-123.14504,1,1,1,2,283,100,2
100,100,49.27032,-123.147,2,2,30,4,206,95,4
NA,NA,49.28531,-123.11826,1,2,1,2,200,91,21
NA,NA,49.25147,-123.16079,4,4,3,10,389,99,18
100,86,49.28261,-123.1029,1,1,7,4,300,98,48
83,60,49.28264,-123.11427,5,6,2,5,980,93,21
NA,100,49.26451,-123.10783,1,1,30,2,299,95,97
NA,NA,49.26616,-123.09891,2,2,30,4,200,100,2
NA,NA,49.27568,-123.06916,3,3,3,6,206,99,117
100,89,49.26339,-123.12186,3,3,30,5,304,98,26
100,97,49.2792,-123.09849,2,2,2,4,225,94,16
NA,NA,49.25089,-123.09095,2,2,2,4,223,100,9
NA,NA,49.26968,-123.06175,3,4,3,6,259,93,3
100,100,49.28744,-123.12688,2,3,30,4,275,96,51
100,96,49.27906,-123.1088,2,3,30,6,255,98,119
NA,0,49.2935,-123.13451,1,1,2,3,200,95,91
91,94,49.27297,-123.12575,3,3,30,6,275,100,2
100,100,49.26635,-123.16716,4,4,5,8,808,99,17
100,100,49.28407,-123.12277,1,2,1,3,224,97,229
NA,NA,49.26985,-123.15506,2,4,2,6,549,96,111
80,NA,49.28,-123.09918,2,2,30,4,206,100,1
100,50,49.28009,-123.1078,3,3,7,5,380,97,53
89,91,49.25518,-123.19295,4,5,30,8,542,100,6
100,83,49.27991,-123.10717,2,3,2,5,264,99,36
100,100,49.26434,-123.13303,1,1,2,2,199,95,129
NA,NA,49.26553,-123.12651,3,4,2,6,350,100,2
100,100,49.26594,-123.19387,4,4,6,5,975,100,6
NA,NA,49.26175,-123.08837,3,3,2,5,198,100,10
NA,NA,49.27748,-123.09149,4,4,3,7,250,86,84
NA,NA,49.27189,-123.12569,2,4,3,4,399,91,45
92,100,49.27936,-123.10649,3,4,2,6,338,96,108
NA,NA,49.24287,-123.1536,4,8,3,8,200,93,4
60,0,49.26517,-123.11037,4,4,2,8,280,92,23
100,100,49.24853,-123.13645,2,3,2,5,198,99,21
NA,NA,49.26965,-123.18132,3,4,6,6,475,100,1
100,100,49.27446,-123.15086,3,3,4,6,800,100,55
100,100,49.2795,-123.11943,2,2,1,4,191,92,138
NA,NA,49.24697,-123.09389,3,3,2,5,225,92,10
NA,NA,49.26288,-123.06293,2,2,5,5,200,93,25
100,100,49.26878,-123.10078,1,1,1,2,350,100,52
NA,100,49.26558,-123.12842,2,2,7,3,288,100,7
100,0,49.27071,-123.06682,4,4,3,6,350,92,5
99,85,49.27291,-123.12668,1,2,31,4,250,90,2
99,85,49.27474,-123.12806,1,2,31,4,220,100,1
NA,NA,49.27915,-123.10793,2,3,90,6,299,94,10
99,85,49.27306,-123.12811,1,2,30,4,250,100,1
80,94,49.27977,-123.10905,3,3,30,6,431,96,129
75,25,49.27574,-123.03745,4,4,4,6,399,98,26
100,NA,49.24988,-123.0721,3,4,3,5,285,100,5
100,99,49.26873,-123.10876,1,2,31,4,240,98,120
50,100,49.24591,-123.11862,3,3,2,6,275,86,20
100,50,49.24891,-123.09959,3,4,2,5,314,93,33
NA,NA,49.28032,-123.05944,3,4,5,5,350,100,5
100,0,49.26837,-123.15531,1,2,30,4,200,100,23
100,98,49.27889,-123.10794,3,3,2,5,185,98,164
NA,NA,49.28833,-123.12272,2,2,1,4,275,98,61
100,100,49.28614,-123.12327,1,1,1,2,220,97,163
NA,NA,49.26881,-123.21097,3,4,2,6,392,98,34
100,89,49.28062,-123.12768,2,2,1,4,257,99,15
NA,NA,49.26299,-123.20275,3,4,2,6,287,95,8
100,67,49.26055,-123.1821,3,3,7,7,213,96,16
NA,NA,49.25214,-123.08713,2,2,3,4,259,100,2
NA,NA,49.21616,-123.12395,2,2,2,4,240,100,5
NA,NA,49.27893,-123.0827,2,2,2,4,225,96,58
NA,NA,49.26739,-123.14272,2,2,3,4,200,100,38
NA,NA,49.22929,-123.1643,1,2,1,4,200,100,1
100,90,49.26851,-123.15162,1,1,3,3,185,99,101
100,92,49.27035,-123.21757,2,2,2,6,218,98,62
NA,NA,49.26871,-123.05945,3,2,3,4,199,93,3
100,NA,49.24996,-123.13693,1,2,3,4,201,99,32
NA,NA,49.25204,-123.06112,3,5,4,6,425,100,4
NA,NA,49.2804,-123.12469,1,1,3,2,200,97,26
100,100,49.25628,-123.17667,5,8,2,12,874,97,86
100,100,49.23277,-123.19773,1,3,2,4,199,100,50
NA,NA,49.25586,-123.07623,3,3,3,5,195,100,2
NA,NA,49.28627,-123.12757,2,4,1,7,295,98,23
0,NA,49.27572,-123.04026,6,11,6,7,200,80,1
NA,NA,49.23403,-123.1913,4,4,2,8,350,98,9
NA,NA,49.2766,-123.12696,2,2,30,3,300,100,1
NA,NA,49.2805,-123.1249,2,2,5,4,399,100,1
100,100,49.28834,-123.12292,1,2,2,2,240,98,103
50,73,49.27255,-123.15222,1,1,1,2,400,98,23
NA,NA,49.27892,-123.11946,1,1,2,3,279,93,9
100,NA,49.25431,-123.15568,2,2,28,4,234,100,4
NA,NA,49.2655,-123.14134,3,3,4,6,700,100,3
NA,NA,49.27588,-123.12391,2,2,2,5,325,96,10
50,NA,49.28056,-123.09968,1,1,2,2,225,98,24
NA,0,49.26705,-123.17695,1,2,3,2,200,100,11
NA,NA,49.26909,-123.10734,1,1,60,2,546,99,54
100,62,49.27992,-123.10749,1,1,1,2,199,99,106
100,89,49.27861,-123.1249,1,1,1,2,185,100,8
NA,NA,49.27262,-123.05987,2,2,3,5,229,100,3
NA,NA,49.25693,-123.06755,3,3,2,5,229,97,47
100,100,49.27019,-123.18524,4,7,7,7,775,95,4
NA,NA,49.27603,-123.11557,1,1,2,2,235,92,13
NA,NA,49.24948,-123.11406,3,3,5,6,350,95,4
NA,NA,49.28533,-123.12433,2,2,1,4,708,97,65
100,100,49.27962,-123.12008,1,1,30,2,250,89,68
NA,100,49.26158,-123.15674,3,3,2,6,395,92,10
NA,NA,49.25089,-123.10329,3,4,5,6,595,100,7
100,89,49.28069,-123.1258,1,1,1,2,248,100,5
100,89,49.28082,-123.12646,2,2,1,4,298,100,5
NA,100,49.26441,-123.05764,3,5,3,8,275,100,7
100,64,49.28102,-123.10902,3,3,4,6,229,99,76
NA,NA,49.280029999999996,-123.11121,1,1,2,4,241,40,2
100,88,49.27809,-123.12243,1,1,30,4,187,93,8
NA,NA,49.28734,-123.11503,1,1,30,1,245,100,1
NA,NA,49.2786,-123.12892,1,1,2,1,245,100,1
100,89,49.28052,-123.12668,1,1,1,2,248,100,2
100,100,49.25632,-123.142,2,3,3,6,228,96,34
NA,90,49.25891,-123.05207,3,3,1,8,249,99,89
NA,0,49.28142,-123.10315,1,1,2,2,245,97,25
NA,NA,49.24804,-123.15723,2,2,1,4,189,95,9
100,100,49.27941,-123.11946,2,3,3,4,288,100,27
100,100,49.25092,-123.03359,3,3,2,8,250,98,71
0,NA,49.28084,-123.10951,1,1,1,3,312,97,73
100,91,49.28016,-123.08505,1,2,7,3,225,97,74
0,NA,49.27329,-123.12496,1,1,1,2,200,100,11
100,100,49.23482,-123.03373,5,5,1,10,188,98,127
100,100,49.22462,-123.13612,8,10,2,16,NA,99,68
100,100,49.28053,-123.10803,2,3,2,5,202,97,144
NA,NA,49.24215,-123.08469,3,3,5,6,400,100,3
60,86,49.28183,-123.10465,1,1,30,3,200,89,30
NA,100,49.23415,-123.13471,6,6,2,12,600,96,22
NA,NA,49.28124,-123.11812,1,1,2,2,250,94,19
NA,NA,49.2533,-123.07999,4,6,1,11,216,97,97
100,100,49.2568,-123.15795,2,3,30,6,188,96,32
100,100,49.26574,-123.15436,2,2,6,4,250,100,10
100,NA,49.27239,-123.20732,1,3,3,4,200,93,30
NA,NA,49.2769,-123.11652,1,1,30,3,190,95,62
NA,NA,49.25028,-123.10089,3,5,2,6,275,100,3
100,91,49.29095,-123.13901,2,2,2,5,182,89,50
100,83,49.247,-123.07462,3,4,3,8,219,98,72
100,92,49.28746,-123.02625,3,4,2,8,300,96,43
100,NA,49.23336,-123.09936,3,3,3,6,200,96,74
100,0,49.24002,-123.07362,3,4,2,8,225,98,36
NA,NA,49.25042,-123.09973,3,5,3,6,225,96,5
100,96,49.23414,-123.04269,5,6,3,12,296,99,60
NA,NA,49.26077,-123.1995,2,2,3,4,349,100,5
100,93,49.2836,-123.13254,1,1,30,2,225,100,5
100,100,49.27539,-123.13316,2,3,5,4,238,96,84
100,44,49.23119,-123.09892,7,7,3,14,685,100,2
100,100,49.26806,-123.1644,3,4,30,6,302,100,7
100,95,49.22767,-123.03541,5,5,3,12,296,98,56
NA,50,49.25395,-123.0995,3,3,5,6,375,100,13
100,91,49.2789,-123.10792,3,2,2,5,516,93,9
NA,NA,49.2777,-123.09966,1,1,2,2,199,98,69
98,98,49.23786,-123.06725,6,7,1,14,328,96,115
100,99,49.21833,-123.12779,6,5,2,16,871,94,40
100,96,49.24666,-123.09781,3,3,5,6,246,96,66
NA,NA,49.24679,-123.09755,3,3,2,6,433,100,5
100,NA,49.28063,-123.10961,1,1,1,2,250,100,18
NA,100,49.28993,-123.04355,3,4,1,8,999,96,106
NA,100,49.26087,-123.05738,2,3,4,6,200,99,19
99,85,49.27748,-123.12164,1,2,1,4,299,93,11
99,85,49.27807,-123.12233,1,1,1,4,225,95,29
99,85,49.27901,-123.12133,1,2,1,4,389,98,9
100,NA,49.26047,-123.1076,1,1,5,2,185,100,4
NA,NA,49.24862,-123.10277,1,1,2,2,245,98,26
100,100,49.25952,-123.20709,4,4,7,5,500,100,3
50,93,49.27429,-123.14808,2,2,30,5,200,93,35
NA,NA,49.25602,-123.11392,5,6,5,9,500,100,1
100,100,49.24885,-123.10251,3,3,3,6,220,100,27
100,100,49.28036,-123.10741,3,5,2,9,190,96,91
NA,NA,49.25741,-123.07923,3,3,3,5,280,100,1
100,100,49.26523,-123.12232,2,3,2,6,187,97,70
NA,NA,49.25781,-123.12277,2,3,3,4,375,98,10
NA,NA,49.25177,-123.06269,2,2,5,6,250,100,7
97,85,49.27455,-123.13215,3,3,3,6,371,92,26
NA,NA,49.26797,-123.17143,2,2,2,4,415,97,33
NA,NA,49.28089,-123.11794,2,2,30,5,386,96,26
NA,NA,49.24357,-123.08859,2,2,2,4,241,99,29
100,100,49.24424,-123.05248,3,3,1,7,249,96,95
0,NA,49.28338,-123.11088,1,1,1,2,199,72,5
NA,NA,49.28112,-123.10733,3,3,90,6,300,98,25
NA,86,49.26811,-123.21718,1,1,60,2,214,100,20
100,100,49.261,-123.08707,3,4,2,6,194,100,3
100,88,49.2834,-123.10224,1,1,1,2,199,99,83
100,100,49.28603,-123.12466,1,1,30,2,316,100,1
NA,NA,49.20999,-123.14678,5,7,2,13,230,98,25
100,NA,49.2499,-123.08963,4,4,3,6,225,90,2
NA,NA,49.2661,-123.1594,3,3,365,4,357,91,11
NA,0,49.24872,-123.08863,4,3,3,7,299,100,3
NA,NA,49.26599,-123.15889,3,3,4,4,357,100,7
100,67,49.25765,-123.08032,2,2,6,4,199,98,21
100,100,49.2769,-123.11658,1,1,30,3,205,100,2
NA,NA,49.26402,-123.1196,1,1,3,3,300,98,11
100,100,49.25217,-123.12009,1,2,7,3,200,100,35
100,100,49.26425,-123.16378,2,4,3,5,235,97,64
100,NA,49.26743,-123.10084,1,1,2,4,300,99,24
60,NA,49.21508,-123.15437,6,6,30,16,380,96,32
100,100,49.24398,-123.09207,2,2,2,4,220,99,26
100,93,49.2781,-123.09955,1,2,3,4,181,100,42
67,100,49.28473,-123.12414,2,2,30,4,331,100,1
NA,NA,49.24719,-123.06382,3,4,2,5,195,100,7
100,0,49.22319,-123.11899,3,3,3,7,414,98,10
NA,NA,49.26178,-123.18389,2,4,1,5,295,89,22
NA,NA,49.2667,-123.06024,3,3,7,4,200,91,11
100,0,49.27216,-123.17987,2,2,5,3,200,96,9
80,43,49.27617,-123.12624,1,1,7,3,249,95,11
100,90,49.2794,-123.10765,2,3,28,5,220,99,59
NA,NA,49.248,-123.1684,4,5,30,6,600,100,1
NA,NA,49.26227,-123.09122,2,2,3,4,200,97,6
NA,NA,49.28905,-123.14016,1,2,3,3,269,80,1
100,100,49.25999,-123.14747,2,2,1,6,185,95,30
100,100,49.2584,-123.21416,2,2,2,4,300,95,12
70,100,49.27149,-123.10447,2,2,30,4,200,97,7
100,75,49.22159,-123.04221,3,3,3,6,258,99,27
NA,NA,49.26908,-123.15531,1,1,2,2,200,100,22
100,100,49.26403,-123.166,3,4,3,8,418,95,54
100,100,49.27726,-123.11782,2,4,1,6,186,91,77
NA,100,49.28075,-123.10855,2,2,2,6,464,93,14
NA,NA,49.27968,-123.10838,1,2,2,3,199,100,4
NA,NA,49.26463,-123.09915,2,1,10,3,210,100,3
100,NA,49.25425,-123.17371,2,2,2,4,250,80,2
100,81,49.26368,-123.19009,2,3,30,6,199,93,11
NA,NA,49.28079,-123.09973,2,2,2,5,245,93,3
NA,100,49.25499,-123.07327,3,4,7,8,250,98,11
100,100,49.27877,-123.11667,2,2,30,6,207,100,1
100,85,49.26292,-123.12237,3,3,30,5,225,95,8
NA,NA,49.28363,-123.10386,2,2,3,4,225,95,15
0,NA,49.2071,-123.02993,2,2,30,4,230,93,26
91,94,49.27665,-123.13257,2,3,30,4,185,100,3
NA,0,49.23773,-123.08654,3,4,10,6,200,100,4
80,100,49.26514,-123.16445,2,2,3,4,305,100,5
100,100,49.2673,-123.16752,2,2,30,6,225,97,50
100,100,49.2804,-123.11,2,3,2,6,335,96,34
100,63,49.28151,-123.13278,1,2,3,4,263,91,8
NA,NA,49.26876,-123.17423,4,4,2,7,650,100,5
100,88,49.28717,-123.06147,2,2,1,4,189,96,70
100,33,49.27507,-123.06757,2,3,4,5,219,100,13
NA,NA,49.28635,-123.12469,1,1,30,2,319,100,1
100,71,49.27968,-123.10883,2,3,3,5,220,96,17
NA,100,49.26698,-123.10011,2,3,1,5,190,94,33
100,100,49.28028,-123.12069,1,1,1,2,196,99,48
100,100,49.27337,-123.1247,2,2,2,4,245,100,10
NA,NA,49.27894,-123.11539,1,1,3,3,300,73,9
NA,86,49.27839,-123.1257,2,2,21,4,244,100,15
NA,100,49.24172,-123.16884,2,4,5,4,240,90,2
NA,NA,49.28148,-123.12386,1,1,181,3,500,100,30
NA,NA,49.27622,-123.11441,1,1,1,3,200,67,3
50,93,49.27272,-123.15026,2,2,2,5,375,100,13
100,97,49.28504,-123.02787,1,2,2,4,200,100,1
NA,NA,49.28,-123.10696,3,3,3,5,225,92,56
100,100,49.27773,-123.1297,2,3,1,6,630,99,94
100,100,49.28939,-123.1361,4,4,2,8,401,96,47
